lbl.bankBranch.Title;Chức danh;vi
lbl.bankBranch.WorkBegin;Ngày bắt đầu;vi
lbl.bankBranch.WorkEnd;Ngày kếTạo;vi
lbl.bankCard.action.Add;Tạo thẻ;vi
lbl.bankCard.caption.Form;Thông tin thẻ ngân hàng;vi
lbl.bankCard.caption.List;Danh sách thẻ;vi
lbl.bankCard.BankName;Tên ngân hàng;vi
lbl.bankCard.BinCode;Mã BIN;vi
lbl.bankCard.Name;Tên thẻ;vi
lbl.bankCard.SendSelectedCardsToHomeBean;Thêm đối tượng vào danh mục;vi
lbl.bankStatusReport.caption.BankList;Danh sách ngân hàng;vi
lbl.bankStatusReport.caption.CurrencyList;Danh sách tiền tệ;vi
lbl.bankStatusReport.Amount;Số tiền;vi
lbl.bankStatusReport.Bank;Ngân hàng;vi
lbl.bankStatusReport.BankAccount;Tài khoản ngân hàng;vi
lbl.bankStatusReport.BankBranch;Chi nhánh;vi
lbl.bankStatusReport.BeginDate;Ngày bắt đầu;vi
lbl.bankStatusReport.Code;Mã chứng từ;vi
lbl.bankStatusReport.Currency;Tiền tệ;vi
lbl.bankStatusReport.DocumentType;Thể loại chứng từ;vi
lbl.bankStatusReport.EndDate;Ngày kết thúc;vi
lbl.bankStatusReport.LocalAmount;Trị giá nội bộ;vi
lbl.bankStatusReport.Rate;Tỷ lệ;vi
lbl.bankToAccountTransfer.action.Add;Tạo chuyển khoản Ngân hàng-Tài khoản;vi
lbl.bankToAccountTransfer.action.Credit;Tài khoản có;vi
lbl.bankToAccountTransfer.action.Debit;Tài khoản nợ;vi
lbl.bankToAccountTransfer.caption.Form;Ngân hàng - Tài khoản;vi
lbl.bankToAccountTransfer.Account;Tài khoản;vi
lbl.bankToAccountTransfer.Action;Hoạt động tài chính;vi
lbl.bankToAccountTransfer.Active;Hoạt động;vi
lbl.bankToAccountTransfer.Amount;Số tiền;vi
lbl.bankToAccountTransfer.Bank;Ngân hàng;vi
lbl.bankToAccountTransfer.BankAccount;Tài khoản;vi
lbl.bankToAccountTransfer.BankBranch;Chi nhánh;vi
lbl.bankToAccountTransfer.BeginDate;Ngày bắt đầu;vi
lbl.bankToAccountTransfer.Code;Mã số;vi
lbl.bankToAccountTransfer.Cost;Chi phí;vi
lbl.bankToAccountTransfer.Date;Ngày;vi
lbl.bankToAccountTransfer.EndDate;Ngày kết thúc;vi
lbl.bankToAccountTransfer.Info;Ghi chú;vi
lbl.bankToAccountTransfer.InvoiceMatch;Hóa đơn khớp;vi
lbl.bankToAccountTransfer.Reference;Tham chiếu;vi
lbl.bankToAccountTransfer.Serial;Serial;vi
lbl.bankToAccountTransfer.Status;Trạng thái;vi
lbl.bankToBankTransfer.action.Add;Ngân hàng-Ngân hàng;vi
lbl.bankToBankTransfer.caption.Form;Thông tin chuyển khoản Ngân hàng-Ngân hàng;vi
lbl.bankToBankTransfer.Active;Hoạt động;vi
lbl.bankToBankTransfer.BeginDate;Ngày bắt đầu;vi
lbl.bankToBankTransfer.Code;Mã số;vi
lbl.bankToBankTransfer.Cost;Chi phí;vi
lbl.bankToBankTransfer.Currency;Tiền tệ;vi
lbl.bankToBankTransfer.Date;Ngày;vi
lbl.bankToBankTransfer.EndDate;Ngày kết thúc;vi
lbl.bankToBankTransfer.FromAmount;Từ số tiền;vi
lbl.bankToBankTransfer.FromBank;Từ ngân hàng;vi
lbl.bankToBankTransfer.FromBankAccount;Từ tài khoản;vi
lbl.bankToBankTransfer.FromBankBranch;Từ chi nhánh;vi
lbl.bankToBankTransfer.Info;Ghi chú;vi
lbl.bankToBankTransfer.Reference;Tham chiếu;vi
lbl.bankToBankTransfer.Serial;Serial;vi
lbl.bankToBankTransfer.Status;Trạng thái;vi
lbl.bankToBankTransfer.ToAmount;Tới số tiền;vi
lbl.bankToBankTransfer.ToBank;Tới ngân hàng;vi
lbl.bankToBankTransfer.ToBankAccount;Tới tài khoản;vi
lbl.bankToBankTransfer.ToBankBranch;Tới chi nhánh;vi
lbl.bankToContactTransfer.action.Add;Tạo chuyển khoản Ngân hàng-Khách hàng;vi
lbl.bankToContactTransfer.action.Credit;Có;vi
lbl.bankToContactTransfer.action.Debit;Nợ;vi
lbl.bankToContactTransfer.caption.Form;Thông tin;vi
lbl.bankToContactTransfer.caption.List;Danh sách;vi
lbl.bankToContactTransfer.hint.EmptyList;Danh sách rỗng;vi
lbl.bankToContactTransfer.Action;Thực hiện;vi
lbl.bankToContactTransfer.Active;Hoạt động;vi
lbl.bankToContactTransfer.Amount;Số tiền;vi
lbl.bankToContactTransfer.Bank;Ngân hàng;vi
lbl.bankToContactTransfer.BankAccount;Tài khoản ngân hàng;vi
lbl.bankToContactTransfer.BankBranch;Chi nhánh;vi
lbl.bankToContactTransfer.BeginDate;Ngày bắt đầu;vi
lbl.bankToContactTransfer.Code;Mã số;vi
lbl.bankToContactTransfer.Contact;Khách hàng;vi
lbl.bankToContactTransfer.Cost;Chi phí;vi
lbl.bankToContactTransfer.Date;Ngày;vi
lbl.bankToContactTransfer.EndDate;Ngày kết thúc;vi
lbl.bankToContactTransfer.FromBankAccount;Từ tài khoản;vi
lbl.bankToContactTransfer.Info;Ghi chú;vi
lbl.bankToContactTransfer.Reference;Tham chiếu;vi
lbl.bankToContactTransfer.Serial;Số thứ tự;vi
lbl.bankToContactTransfer.Status;Trạng thái;vi
lbl.bankToContactTransfer.ToBankAccount;Đến tài khoản;vi
lbl.bankToContactTransfer.type.Credit;Có;vi
lbl.bankToContactTransfer.type.Debit;Nợ;vi
lbl.bankTransfer.TransferType;Loại chuyển khoản;vi
lbl.bankTransfer.type.Eft;EFT;vi
lbl.bankTransfer.type.Havale;Chuyển khoản;vi
lbl.bankTransfer.type.Swift;SWIFT;vi
lbl.bankTransfer.type.Vezne;Thu ngân;vi
lbl.bankTransfer.type.Virman;Chuyển khoản ngân sách;vi
lbl.bankTxnReport.Action;Action;vi
lbl.bankTxnReport.Amount;Số tiền;vi
lbl.bankTxnReport.Bank;Ngân hàng;vi
lbl.bankTxnReport.BankAccount;Tài khoản;vi
lbl.home.welcome;Chào mừng!;vi
lbl.bankTxnReport.BankBranch;Chi nhánh;vi
lbl.bankTxnReport.BankBranchAccount;Ngân hàng / Chi nhánh / Tài khoản;vi
lbl.bankTxnReport.BeginDate;Ngày bắt đầu;vi
lbl.bankTxnReport.Code;Mã số;vi
lbl.bankTxnReport.Currency;Tiền tệ;vi
lbl.bankTxnReport.Date;Ngày;vi
lbl.bankTxnReport.DocumentType;Loại chứng từ;vi
lbl.bankTxnReport.EndDate;Ngày kết thúc;vi
lbl.bankTxnReport.Info;Ghi chú;vi
lbl.bankTxnReport.LocalAmount;Trị giá nội bộ;vi
lbl.bankTxnReport.Reference;Tham chiếu;vi
lbl.bankTxnReport.Serial;Số thứ tự;vi
lbl.Base;Cơ sở;vi
lbl.BaseAmount;Số tiền cơ sở;vi
lbl.beanMessages.AtLeastOneItemRequired;Yêu cầu ít nhất một phần tử;vi
lbl.beanMessages.RefreshingResultSet;Cập nhật lại danh sách;vi
lbl.beanMessages.SelectProductOrService;Chưa chọn sản phẩm hay dịch vụ;vi
lbl.beanMessages.ValueMustBeGreaterThanZero;Giá trị phải lớn hơn zêrô;vi
lbl.Bill;Phiếu thanh toán;vi
lbl.BillDate;Ngày thanh toán;vi
lbl.BillLines;Hạng mục thanh toán;vi
lbl.BillPaymentToOutstanding;Các biên lai thanh toán đã bị hủy và chuyển sang <b>tồn đọng</b>. Chúng có thể được dùng để thanh toán cho những biên lai thanh toán khác! ;vi
lbl.BillPurchaseQuestion;Nhận biên lai thanh toán như thế nào?;vi
lbl.Bills;Phiếu thanh toán;vi
lbl.BillsToConfirm;Xác nhận thanh toán;vi
lbl.blockingType.ConstantDaysAfterTransaction;Ngày liên tiếp sau giao dịch;vi
lbl.blockingType.ExtraDaysAfterTransaction;Ngày liên phụ thêm sau giao dịch;vi
lbl.bondPurchase.action.Add;Thêm khuế ước (phiếu nợ) mua hàng;vi
lbl.bondPurchase.caption.Form;Thông tin khuế ước mua hàng;vi
lbl.bondPurchase.Active;Hoạt động;vi
lbl.bondPurchase.Amount;Số tiền;vi
lbl.bondPurchase.Bank;Ngân hàng;vi
lbl.bondPurchase.BankAccount;Tài khoản;vi
lbl.bondPurchase.BankBranch;Chi nhánh;vi
lbl.bondPurchase.BeginDate;Ngày bắt đầu;vi
lbl.bondPurchase.Code;Mã số;vi
lbl.bondPurchase.Date;Ngày;vi
lbl.bondPurchase.EndDate;Ngày kết thúc;vi
lbl.bondPurchase.Info;Ghi chú;vi
lbl.bondPurchase.Isin;ISIN Code;vi
lbl.bondPurchase.Nominal;Quy định giá;vi
lbl.bondPurchase.Portfolio;Hạng mục đầu tư;vi
lbl.bondPurchase.Reference;Tham chiếu;vi
lbl.bondPurchase.Serial;Số thứ tự;vi
lbl.bondPurchase.Status;Trạng thái;vi
lbl.bondPurchase.Tax;Thuế;vi
lbl.bondSale.action.Add;Thêm khuế ước bán hàng;vi
lbl.bondSale.caption.Form;Thông tin khuế ước bán hàng;vi
lbl.bondSale.Active;Hoạt động;vi
lbl.bondSale.Amount;Số tiền;vi
lbl.bondSale.Bank;Ngân hàng;vi
lbl.bondSale.BankAccount;Tài khoản;vi
lbl.bondSale.BankBranch;Chi nhánh;vi
lbl.bondSale.BeginDate;Ngày bắt đầu;vi
lbl.bondSale.Code;Mã số;vi
lbl.bondSale.Date;Ngày;vi
lbl.bondSale.EndDate;Ngày kết thúc;vi
lbl.bondSale.Info;Ghi chú;vi
lbl.bondSale.Isin;Mã ISIN;vi
lbl.bondSale.Nominal;Quy định giá;vi
lbl.bondSale.Portfolio;Hạng mục đầu tư;vi
lbl.bondSale.Reference;Tham chiếu;vi
lbl.bondSale.Serial;Số thứ tự;vi
lbl.bondSale.Status;Trạng thái;vi
lbl.bondSale.Tax;Thuế;vi
lbl.CalendarLanguage;en;vi
lbl.CanBePurchased;Có thể được mua;vi
lbl.CanBeSold;Có thể được bán;vi
lbl.Cancel;Hủy bỏ;vi
lbl.CancelBill;Hủy bỏ thanh toán;vi
lbl.CancelInvoice;Hủy bỏ hóa đơn;vi
lbl.Cancelled;Đã hủy bỏ;vi
lbl.CancelOrder;Hủy bỏ đơn hàng;vi
lbl.CancelQuotation;Hủy bỏ chào giá;vi
lbl.CancelTransfer;Hủy bỏ chuyển giao;vi
lbl.CannotCancelPurchaseOrder;Không thể hủy đơn hàng!;vi
lbl.CannotCancelPurchaseOrder_cancelDelivery;Trước tiên, bạn phải hủy bỏ tất cả việc nhận các mặt hàng gắn liền với đơn hàng này. ;vi
lbl.CannotCancelPurchaseOrder_cancelInvoice;Trước tiên, bạn phải hủy bỏ tất cả các hóa đơn gắn liền với đơn hàng này. ;vi
lbl.CannotCancelSalesOrder;Không thể hủy đơn hàng bán!;vi
lbl.CannotCancelSalesOrder_cancelDelivery;Trước tiên, phải hủy các đơn giao hàng gắn liền với đơn hàng bán này.;vi
lbl.CannotCancelSalesOrder_cancelInvoice;Trước tiên, phải hủy các hóa đơn gắn liền với đơn hàng bán này.;vi
lbl.CannotProcessBillPayment;Thanh toán không thể thực hiện do biên lai thanh toán không mở!;vi
lbl.CannotProcessInvoicePayment;Thanh toán không thể thực hiện do hóa đơn không thể mở!;vi
lbl.cardFundingType.Credit;Có;vi
lbl.cardFundingType.Debit;Nợ;vi
lbl.cardFundingType.Prepaid;Trả trước;vi
lbl.cardOwnerType.Domestic;Nội địa;vi
lbl.cardOwnerType.International;Quốc tế;vi
lbl.cardOwnerType.Own;Cá nhân;vi
lbl.cardsPage.caption.Contact;Khách hàng;vi
lbl.cardsPage.caption.Module;Thông tin thẻ;vi
lbl.cardsPage.caption.Product;Sản phẩm;vi
lbl.cardsPage.caption.Reports;Báo cáo;vi
lbl.cardsPage.caption.Service;Dịch vụ;vi
lbl.cardsPage.caption.Vehicle;Dịch vụ vận tải;vi
lbl.cardsPage.desc.Contact;Danh mục khách hàng trong chương trình;vi
lbl.cardsPage.desc.Module;Danh mục các đối tượng trong chương trình;vi
lbl.cardsPage.desc.Product;Danh mục sản phẩm trong chương trình;vi
lbl.COGS;COGS;vi
lbl.cardsPage.desc.Reports;Báo cáo liên quan;vi
lbl.cardsPage.desc.Service;Danh mục các dịch vụ trong chương trình;vi
lbl.cardsPage.desc.Vehicle;Danh mục phương tiện vận tải trong chương trình;vi
lbl.cardType.Business;Thương mại;vi
lbl.cardType.Classic;Hạng nhất;vi
lbl.cardType.Corporate;Đoàn thể;vi
lbl.cardType.Electron;Điện tử;vi
lbl.cardType.Gold;Vàng;vi
lbl.cardType.Infinite;Vô hạn;vi
lbl.cardType.Platinum;Bạch kim;vi
lbl.cardType.Purchasing;Mua hàng;vi
lbl.cardType.Signature;Thẻ chữ ký;vi
lbl.cardType.TravelMoney;Du lịch;vi
lbl.cardType.VisaCash;Thẻ tiền mặt;vi
lbl.Cash;Quỹ tiền mặt;vi
lbl.Category;Thể loại;vi
lbl.category.button.CreateIdenticalCategory;Tạo thể loại tương đồng;vi
lbl.category.button.CreateSubCategory;Tạo thể loại phụ;vi
lbl.CategoryRequired;Yêu cầu thể loại;vi
lbl.Change;Thay đổi;vi
lbl.chemistry.action.Add;Tạo hóa chất mới;vi
lbl.cheque.action.Add;Tạo chi phiếu;vi
lbl.cheque.addBox.cheque.Caption;Tạo chi phiếu;vi
lbl.cheque.addBox.Customer.Caption;Tạo chi phiếu khách hàng;vi
lbl.cheque.addBox.Firm.Caption;Tạo hãng chi phiếu;vi
lbl.cheque.caption.customer.Form;Chi phiếu khách hàng;vi
lbl.cheque.caption.firm.Form;Hãng chi phiếu;vi
lbl.cheque.caption.Form;Chi phiếu;vi
lbl.cheque.caption.Form.client;Chi phiếu khách hàng;vi
lbl.cheque.caption.Form.firm;Hãng chi phiếu;vi
lbl.cheque.Account;Tài khoản;vi
lbl.cheque.Amount;Số tiền;vi
lbl.cheque.Bank;Ngân hàng;vi
lbl.cheque.BankAccount;Tài khoản;vi
lbl.cheque.BeginDate;Ngày bắt đầu;vi
lbl.cheque.Branch;Chi nhánh;vi
lbl.cheque.CardDate;Ngày thẻ;vi
lbl.cheque.Cheque;Chi phiếu;vi
lbl.cheque.ChequeAmount;Số tiền;vi
lbl.cheque.ChequeDate;Ngày chi phiếu;vi
lbl.cheque.ChequeNumber;Số chi phiếu;vi
lbl.cheque.ChequeOwner;Chủ chi phiếu;vi
lbl.cheque.ChequePopup;Chi phiếu quảng cáo;vi
lbl.cheque.ChequeStub;Cuống chi phiếu;vi
lbl.cheque.ChequeType;Loại chi phiếu;vi
lbl.cheque.chequeType.All;Tất cả;vi
lbl.cheque.chequeType.Customer;Khách hàng/Đối tác;vi
lbl.cheque.chequeType.Organization;Công ty/Tổ chức;vi
lbl.cheque.Contact;Khách hàng;vi
lbl.cheque.Date;Ngày;vi
lbl.cheque.DocumentInfo;Tài liệu;vi
lbl.cheque.EndDate;Ngày kết thúc;vi
lbl.cheque.History;Lịch sử;vi
lbl.cheque.Info;Ghi chú;vi
lbl.cheque.IssueBeginDate;Ngày bắt đầu phát hành;vi
lbl.cheque.IssueDate;Ngày phát hành;vi
lbl.cheque.IssueEndDate;Ngày phát hành kết thúc;vi
lbl.cheque.LastStatus;Trạng thái sau cùng;vi
lbl.cheque.MaturityBeginDate;Ngày đến hạn phải thanh toán;vi
lbl.cheque.MaturityDate;Kỳ hạn thanh toán;vi
lbl.cheque.MaturityEndDate;Ngày kết thúc phài thanh toán;vi
lbl.cheque.Operation;Giao dịch;vi
lbl.cheque.PaymentPlace;Địa điểm thanh toán;vi
lbl.cheque.Position;Chức vụ;vi
lbl.cheque.PreviousStatus;Trạng thái trước;vi
lbl.cheque.processBeginDate;Ngày bắt đầu xử lý;vi
lbl.cheque.processEndDate;Ngày kết thúc xử lý;vi
lbl.cheque.ReferenceNumber;Tham chiếu;vi
lbl.cheque.State;Trạng thái;vi
lbl.cheque.status.BankaOdeme;Ngân hàng thanh toán;vi
lbl.cheque.status.BankaTahsilatta;Thu tại ngân hàng;vi
lbl.cheque.status.BankaTahsilEdildi;Ngân hàng thu;vi
lbl.cheque.status.BankaTeminat;Bảo hiểm ngân hàng;vi
lbl.cheque.status.BankaTeminati;Bảo hiểm ngân hàng;vi
lbl.cheque.status.Cikis;Chi trả;vi
lbl.cheque.status.Ciro;Doanh thu;vi
lbl.cheque.status.Kapandi;Đóng;vi
lbl.cheque.status.Karsiliksiz;Không cần đền bù;vi
lbl.cheque.status.KasaOdeme;Tài khoản thanh toán tiền;vi
lbl.cheque.status.KasaTahsilat;Tài khoản thu tiền;vi
lbl.cheque.status.Portfoy;Ví tiền;vi
lbl.cheque.status.Supheli;Nghi ngờ;vi
lbl.cheque.status.Takipte;Tuân theo;vi
lbl.cheque.StatusList;Danh sách trạng thái;vi
lbl.cheque.TargetOperationPoint;Mục tiêu điểm giao dịch;vi
lbl.cheque.UpdateDate;Ngày cập nhật;vi
lbl.chequeBankCollection.Bank;Ngân hàng;vi
lbl.chequeBankCollection.BankAccount;Tài khoản;vi
lbl.chequeBankCollection.BankBranch;Chi nhánh;vi
lbl.chequeBankCollection.ToAccount;Đến tài khoản;vi
lbl.chequeBankCollection.ToBankAccount;Đến tài khoản;vi
lbl.chequeChangeLastStatus.LastStatus;Trạng thái cuối;vi
lbl.chequeCollectedAtBankPayroll.action.Add;Tạo chi phiếu;vi
lbl.chequeCollectionAtBankPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeCollectionToAccount.ToAccount;Đến tài khoản;vi
lbl.chequeFromContactPayroll.action.Add;Tạo chi phiếu;vi
lbl.chequeFromContactPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequePayment.Bank;Ngân hàng;vi
lbl.chequePayment.BankAccount;Tài khoản;vi
lbl.chequePayment.BankBranch;Chi nhánh;vi
lbl.chequePaymentToAccount.ToAccount;Tài khoản;vi
lbl.chequePromissory.ChequeAlreadyInList;Chi phiếu đã có trong danh sách;vi
lbl.chequePromissory.DetailListEmpty;Danh sách chi tiết rỗng;vi
lbl.chequeStub.action.Add;Tạo cuống chi phiếu;vi
lbl.chequeStub.caption.Form;Thông tin cuống chi phiếu;vi
lbl.chequeStub.Account;Tài khoản;vi
lbl.chequeStub.Bank;Ngân hàng;vi
lbl.chequeStub.Branch;Chi nhánh;vi
lbl.chequeStub.ChequeNumber;Số chi phiếu;vi
lbl.chequeStub.Code;Mã số;vi
lbl.chequeStub.Info;Ghi chú;vi
lbl.chequeStub.Owner;Chủ sở hữu;vi
lbl.chequeStub.PaymentPlace;Địa điểm thanh toán;vi
lbl.chequeToAccountCollectionPayroll.action.Add;Tạo chi phiếu;vi
lbl.chequeToAccountCollectionPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToAccountPaymentPayroll.action.Add;Tạo mới chi phiếu;vi
lbl.chequeToAccountPaymentPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToBankAssurancePayroll.action.Add;Tạo mới chi phiếu;vi
lbl.chequeToBankAssurancePayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToBankPaymentPayroll.action.Add;Tạo mới chi phiếu;vi
lbl.chequeToBankPaymentPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToBankPayroll.action.Add;Tạo mới chi phiếu;vi
lbl.chequeToBankPayroll.caption.Details;Chi tiết;vi
lbl.chequeToBankPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToBankPayroll.cheque.Amount;Số tiền;vi
lbl.chequeToBankPayroll.cheque.MaturityDate;Kỳ hạn thanh toán;vi
lbl.chequeToBankPayroll.cheque.ReferenceNo;Số chứng nhận;vi
lbl.chequeToBankPayroll.cheque.ReferenceNumber;Tham chiếu;vi
lbl.chequeToBankPayroll.img.Form;Thông tin chi phiếu thanh toán;vi
lbl.chequeToBankPayroll.Active;Hoạt động;vi
lbl.chequeToBankPayroll.Amount;Số tiền;vi
lbl.chequeToBankPayroll.Bank;Ngân hàng;vi
lbl.chequeToBankPayroll.BankAccount;Tài khoản ngân hàng;vi
lbl.chequeToBankPayroll.BankBranch;Chi nhánh;vi
lbl.chequeToBankPayroll.BeginDate;Ngày bắt đầu;vi
lbl.contact.Mobile;ĐTDĐ;vi
lbl.chequeToBankPayroll.ChequeBank;Ngân hàng;vi
lbl.chequeToBankPayroll.ChequeBankBranch;Chi nhánh;vi
lbl.chequeToBankPayroll.ChequeOwner;Chủ sở hữu;vi
lbl.chequeToBankPayroll.ChequeType;Loại chi phiếu;vi
lbl.chequeToBankPayroll.Code;Mã số;vi
lbl.chequeToBankPayroll.Date;Ngày;vi
lbl.chequeToBankPayroll.EndDate;Ngày kết thúc;vi
lbl.chequeToBankPayroll.Info;Ghi chú;vi
lbl.chequeToBankPayroll.MaturityDate;Kỳ hạn thanh toán;vi
lbl.chequeToBankPayroll.Reference;Tham chiếu;vi
lbl.chequeToBankPayroll.ReferenceNo;Số chứng nhận;vi
lbl.chequeToBankPayroll.Serial;Số thứ tự;vi
lbl.chequeToBankPayroll.Status;Trạng thái;vi
lbl.chequeToContactPayroll.action.Add;Tạo mới chi phiếu;vi
lbl.chequeToContactPayroll.caption.Details;Chi tiết;vi
lbl.chequeToContactPayroll.caption.Form;Thông tin chi phiếu;vi
lbl.chequeToContactPayroll.cheque.Amount;Số tiền;vi
lbl.chequeToContactPayroll.cheque.MaturityDate;Kỳ hạn thanh toán;vi
lbl.chequeToContactPayroll.cheque.ReferenceNo;Số tham chiếu;vi
lbl.chequeToContactPayroll.img.Form;Thông tin tờ chi phiếu;vi
lbl.chequeToContactPayroll.Active;Hoạt động;vi
lbl.chequeToContactPayroll.BeginDate;Ngày bắt đầu;vi
lbl.chequeToContactPayroll.ChequeBank;Ngân hàng chi phiếu;vi
lbl.chequeToContactPayroll.ChequeBankBranch;Chi nhánh chi phiếu;vi
lbl.chequeToContactPayroll.ChequeOwner;Chủ chi phiếu;vi
lbl.chequeToContactPayroll.Code;Mã số;vi
lbl.chequeToContactPayroll.Contact;Khách hàng;vi
lbl.chequeToContactPayroll.ContactCode;Mã số;vi
lbl.chequeToContactPayroll.ContactName;Tên;vi
lbl.chequeToContactPayroll.CreateFirmCheque;Tạo hãng chi phiếu;vi
lbl.chequeToContactPayroll.Date;Ngày;vi
lbl.chequeToContactPayroll.EndDate;Ngày kết thúc;vi
lbl.chequeToContactPayroll.Info;Ghi chú;vi
lbl.chequeToContactPayroll.Reference;Tham chiếu;vi
lbl.chequeToContactPayroll.SelectClientCheque;Chọn khách hàng chi phiếu;vi
lbl.chequeToContactPayroll.Serial;Số thứ tự;vi
lbl.chequeToContactPayroll.Status;Trạng thái;vi
lbl.City;Tỉnh/Thành phố;vi
lbl.city.action.Add;Tạo mới tỉnh/thành;vi
lbl.city.caption.Form;Thông tin tỉnh thành;vi
lbl.city.caption.List;Danh sách tỉnh thành;vi
lbl.city.hint.EmptyList;Danh sách rỗng;vi
lbl.city.img.World;World;vi
lbl.city.Active;Hoạt động;vi
lbl.city.Code;Mã số;vi
lbl.city.Country;Quốc gia;vi
lbl.city.Name;Tên;vi
lbl.city.Plate;Biển số xe;vi
lbl.city.Status;Trạng thái;vi
lbl.city.Weight;Trọng số;vi
lbl.Close;Đóng;vi
lbl.collection.action.Add;Tạo mới giao dịch thu;vi
lbl.collection.caption.CcyRates;Tỷ giá ngoại tệ;vi
lbl.collection.caption.Details;Chi tiết;vi
lbl.collection.caption.Form;Thông tin giao tác thu;vi
lbl.collection.caption.GrandTotal;Tổng cộng;vi
lbl.collection.hint.NotEditable;Không hiệu chỉnh được;vi
lbl.collection.hint.NotEditablePayment;Không hiệu chỉnh thanh toán được;vi
lbl.collection.Account;Tài khoản;vi
lbl.collection.Active;Hoạt động;vi
lbl.collection.Amount;Số tiền;vi
lbl.collection.BeginDate;Ngày bắt đầu;vi
lbl.collection.Cash;Tiền mặt;vi
lbl.collection.Code;Mã số;vi
lbl.collection.Contact;Khách hàng;vi
lbl.collection.CreateClientCheque;Tạo chi phiếu khách hàng;vi
lbl.collection.CreateClientPromissory;Tạo phiếu nợ khách hàng;vi
lbl.collection.CreateFirmCheque;Tạo hãng chi phiếu;vi
lbl.collection.CreateFirmPromissory;Tạo hãng phiếu nợ;vi
lbl.collection.CreditCard;Thẻ tín dụng;vi
lbl.collection.Currency;Tiền tệ;vi
lbl.collection.Customer;Khách hàng;vi
lbl.collection.Date;Ngày;vi
lbl.collection.Deliverer;Người giao;vi
lbl.collection.EndDate;Ngày kết thúc;vi
lbl.collection.Info;Ghi chú;vi
lbl.collection.LineCode;Mã số;vi
lbl.collection.LineInfo;Ghi chú;vi
lbl.collection.postalCheque;Bưu điện chi phiếu;vi
lbl.collection.Recepient;Người nhận;vi
lbl.collection.Reference;Tham chiếu;vi
lbl.collection.SelectClientCheque;Chọn chi phiếu khách hàng;vi
lbl.collection.SelectClientPromissory;Chọn phiếu nợ khách hàng;vi
lbl.collection.SelectFirmCheque;Chọn hãng chi phiếu;vi
lbl.collection.SelectFirmPromissory;Chọn hãng phiếu nợ;vi
lbl.collection.Serial;Số thứ tự;vi
lbl.collection.Status;Trạng thái;vi
lbl.collection.Total;Tổng cộng;vi
lbl.collection.TotalAmount;Tổng số tiền;vi
lbl.collectionType.Cash;Tiền mặt;vi
lbl.collectionType.Instalment;Giá trị mỗi lần;vi
lbl.Configuration;Cấu hình/Cài đặt;vi
lbl.Confirm;Xác nhận;vi
lbl.ConfirmationHeader;Xác nhận;vi
lbl.ConfirmDeleteMessage;Có chắc chắn xử lý?;vi
lbl.ConfirmMessage;Có chắc chắn xử lý?;vi
lbl.ConfirmOrder;Xác nhận đơn hàng;vi
lbl.ConfirmSale;Xác nhận bán;vi
lbl.contact.action.Add;Tạo khách hàng;vi
lbl.contact.action.Delete;Hủy bỏ;vi
lbl.contact.action.NewContactDocument;Tạo chứng từ;vi
lbl.contact.action.Save;Lưu;vi
lbl.contact.addBox.Caption;Tạo mới khách hàng;vi
lbl.contact.authorityDocument.Add;Tạo chứng từ ủy nhiệm;vi
lbl.contact.authorityDocuments.add.Form;Thông tin chứng từ ủy nhiệm;vi
lbl.contact.authorityDocuments.Code;Mã chứng từ;vi
lbl.contact.authorityDocuments.Degree;Mức độ;vi
lbl.contact.authorityDocuments.Document;Chứng từ ủy nhiệm;vi
lbl.contact.authorityDocuments.ExpireDate;Ngày hết hạn;vi
lbl.contact.authorityDocuments.FirstDate;Ngày bắt đầu;vi
lbl.contact.authorityDocuments.Name;Tên chứng từ;vi
lbl.contact.authorityDocuments.RenewalDate;Ngày tái lập;vi
lbl.contact.caption.Address;Địa chỉ;vi
lbl.contact.caption.Address1;Địa chỉ 1;vi
lbl.contact.caption.Address2;Địa chỉ 2;vi
lbl.contact.caption.AuthorityDocuments;Chứng từ ủy quyền;vi
lbl.contact.caption.CommunicationInfo;Thông tin liên lạc;vi
lbl.contact.caption.DetailInfo;Chi tiết;vi
lbl.Contact.caption.Documents;Chứng từ đã được nạp;vi
lbl.contact.caption.FinancialInfo;Thông tin tài chính;vi
lbl.contact.caption.Form;Thông tin khách hàng;vi
lbl.role.Select;Chọn;vi
lbl.contact.caption.PersonalInfo;Thông tin cá nhân;vi
lbl.contact.caption.Phones;Điện thoại;vi
lbl.contact.education.High;Cao;vi
lbl.contact.education.Master;Thạc sỹ;vi
lbl.contact.education.Middle;Trung học;vi
lbl.contact.education.NotEducated;Không học;vi
lbl.contact.education.Other;Khác;vi
lbl.contact.education.Phd;Tiến sỹ khoa học;vi
lbl.contact.education.Primary;Tiểu học;vi
lbl.contact.education.University;Đại học;vi
lbl.contact.education.Unknown;Chưa xác định;vi
lbl.contact.education.Vocational;Dạy nghề;vi
lbl.contact.genderType.Female;Nữ;vi
